city,division,description,link,House No.,Flat No.,Area,Price per month,Number of rooms ,Floor,No. of floors,Build year,Building type,Heating system,energy_class,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojamas-visiskai-naujai-suremontuotas-4-4-1105925/,35,,103 m²,1 500 €,4,1,4,1970,Brick,"Central thermostat, other",1 Class Good (1-3),110 m,430 m,830 m,650 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Konstitucijos pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-konstitucijos-pr-isnuomojamas-puikiai-irengtas-labai-erdvus-ir-4-1105923/,,,107 m²,1 150 €,2,9,27,2007,Brick,"Central thermostat, other",,230 m,50 m,50 m,130 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vinco Kudirkos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vinco-kudirkos-g-isnuomojamas-erdvus-ir-ekonomiskas-3-kambariu-4-1105921/,,,98 m²,750 €,3,3,4,2000,Brick,"Central, central thermostat, other, gas",,160 m,320 m,410 m,330 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vinco Kudirkos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vinco-kudirkos-g-isnuomojamas-erdvus-ant-tauro-kalno-esantis-3-4-1105741/,18B,,98 m²,750 €,3,3,5,2001,Brick,Gas,,160 m,320 m,410 m,330 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vandentiekio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vandentiekio-g-isnuomojamas-pilnai-irengtas-ir-jaukiai-4-1105919/,,,41 m²,390 €,2,2,4,1964,Brick,Central,1 Class Good (1-3),140 m,140 m,340 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Juozapavičiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-juozapaviciaus-g-isnuomojamas-3-kambariu-jaukiai-irengtas-4-1105917/,,,78 m²,850 €,3,2,9,2008,Brick,"Central thermostat, other",1 Class Good (1-3),280 m,130 m,270 m,280 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, A. Juozapavičiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-a-juozapaviciaus-g-nuo-lapkricio-20-d-isnuomojamas-geras-3-4-947157/,9A,,78 m²,850 €,3,2,9,2008,Brick,Central thermostat,1 Class Good (1-3),280 m,130 m,270 m,280 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-naujai-sviesiai-ir-stilingai-4-1105907/,,,"53,32 m²",800 €,2,1,3,2017,Monolithic,Central thermostat,,110 m,80 m,440 m,360 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pylimo g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-isnuomojamas-110-kvm-isskirtinio-dizaino-4-1105905/,,,110 m²,2 200 €,4,1,3,2009,Brick,Gas,,260 m,30 m,80 m,140 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pylimo g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-nuomojamas-unikalus-namas-miesto-sirdyje-su-4-1096971/,44A,,110 m²,2 200 €,4,1,3,2009,Brick,Gas,,260 m,30 m,80 m,140 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pylimo g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-nuomojamas-unikalus-butas-namas-4-1100743/,,,110 m²,2 200 €,4,1,3,2009,Brick,Gas,,260 m,30 m,80 m,140 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-isnuomojamas-jaukus-2-kambariu-butas-4-1105903/,,,"53,71 m²",1 000 €,2,3,3,1940,Brick,Gas,,530 m,150 m,190 m,240 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-isnuomojamas-2-k-60-kvm-butas-4-1105901/,,,60 m²,750 €,2,2,3,1940,Brick,Gas,,610 m,150 m,120 m,180 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Saltoniškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-isnuomojamas-tvarkingas-2-kamb-58-kvm-4-1105899/,,,58 m²,600 €,2,7,9,2010,Brick,Central thermostat,,440 m,220 m,160 m,130 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-vienas-kambarys-justiniskese-4-1105895/,185,,15 m²,140 €,1,5,5,1985,Monolithic,Central,1 Class Good (1-3),80 m,130 m,210 m,190 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Parko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-parko-g-nuomojamas-2-k-45-kvm-butas-naujojoje-4-1105889/,1,10,45 m²,350 €,2,1,3,1958,Brick,Central thermostat,1 Class Good (1-3),70 m,160 m,250 m,40 m
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Fabijoniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g--jokiu-tarpininkavimo-mokesciu-pigus-4-1105887/,,,40 m²,399 €,1,4,12,2016,Brick,Central thermostat,,480 m,320 m,360 m,270 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Panerių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-paneriu-g-nuomojamas-jaukus-bei-sviesus-tvarkingas-4-1105885/,,,43 m²,570 €,2,2,4,2009,Brick,Central thermostat,,230 m,310 m,280 m,180 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Panerių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-paneriu-g-nuomojamas-jaukus-bei-sviesus-tvarkingas-4-1105883/,,,37 m²,470 €,1,1,3,2009,Brick,Central thermostat,,230 m,310 m,280 m,180 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Gerosios Vilties g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gerosios-vilties-g-naujamiestyje-gerosios-vilties-g-4-1105879/,7,,43 m²,240 €,2,1,5,1964,Brick,Central,1 Class Good (1-3),70 m,140 m,280 m,90 m
Vilnius,Karoliniškės,"Vilnius, Karoliniškės, Algimanto Petro Kavoliuko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-isnuomojamas-jaukus-2-nepereinamu-kambariu-4-1105877/,,,47 m²,380 €,2,5,5,1979,Block house,Central,,140 m,430 m,260 m,180 m
Vilnius,Naujininkai,"Vilnius, Naujininkai, Dzūkų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-dzuku-g-sviesiai-ir-jaukiai-irengtas-butas-centrineje-4-1105871/,23,,"21,4 m²",330 €,1,4,5,1967,Brick,Central,1 Class Good (1-3),70 m,310 m,180 m,90 m
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-lazdynuose-architektu-g-isnuomojamas-4-1105869/,,,36 m²,300 €,1,1,5,1980,Block house,Central,,200 m,140 m,320 m,40 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomojamas-erdvus-dizaineriu-irengtas-4-4-1105863/,,,96 m²,1 600 €,4,1,3,2009,Brick,"Other, electric",,450 m,60 m,170 m,40 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomojamas-keturiu-kambariu-butas-vilniuje-4-1079635/,,,96 m²,1 600 €,4,1,3,2009,Block house,Central,,450 m,60 m,170 m,40 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Plačioji g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-placioji-g-prestizinis-dvieju-kambariu-butas-su-balkonu-4-1105861/,,,47 m²,750 €,2,2,3,2019,Brick,Central,,220 m,70 m,100 m,120 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, D. Poškos g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-d-poskos-g-prestizinis-visiskai-naujai-irengtas-4-4-1105859/,,,85 m²,2 400 €,4,1,2,2020,Brick,"Other, gas",,240 m,440 m,70 m,20 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, L. Stuokos-Gucevičiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-l-stuokos-guceviciaus-g-sviesus-triju-kambariu-butas-isskirtineje-4-1105855/,,,80 m²,900 €,3,2,3,1940,Brick,"Central thermostat, central",,330 m,150 m,350 m,350 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Plačioji g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-placioji-g-isnuomojamas-visiskai-naujas-puikiai-irengtas-4-1105853/,,,"56,29 m²",980 €,2,2,4,2019,Brick,"Central thermostat, central",,220 m,70 m,100 m,120 m
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Ateities g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-ateities-g-isnuomojamas-erdvus-naujos-statybos-2-4-1105835/,,,"61,52 m²",574 €,2,2,6,2016,Brick,Central thermostat,,570 m,330 m,540 m,50 m
,,,,,,,,,,,,,,,,,,
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nera-tarpininkavimo-mokescio-be-vaiku-ir-4-1105831/,,,33 m²,350 €,1,1,5,1980,Block house,Central,,170 m,330 m,70 m,50 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Baltupio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-isnuomojamas-1-kambario-butas-baltupiuose-4-1105825/,,,"32,71 m²",340 €,1,7,9,1987,Block house,Central,1 Class Good (1-3),240 m,280 m,110 m,90 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Tuskulėnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-butu-nuoma-2-atskiru-kambariu-zirmunuose-4-1105823/,7,,"46,75 m²",550 €,2,3,5,1967,Block house,Central,1 Class Good (1-3),90 m,240 m,250 m,200 m
Vilnius,Užupis,"Vilnius, Užupis, Filaretų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-filaretu-g-nuomojamas-erdvus-keturiu-kambariu-butas-4-1103263/,,,"74,32 m²",720 €,4,4,5,1975,Brick,Central,,170 m,80 m,330 m,0 m
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Mokyklos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-mokyklos-g-isnuomojamas-irengtas-2-kambariu-butas-55-kv-4-1105821/,30,,55 m²,450 €,2,1,5,1993,Brick,Central,,60 m,140 m,370 m,380 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kareivių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kareiviu-g-isnuomojamas-jaukus-loftas-kareiviu-g-4-1105819/,2F,,50 m²,450 €,2,2,4,2012,Brick,Gas,,230 m,200 m,420 m,200 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Apkasų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-apkasu-g-isnuomojamas-jaukus-ir-sviesus-2-k-butas-4-1105811/,27,,46 m²,440 €,2,3,5,1965,Block house,Central,1 Class Good (1-3),230 m,230 m,200 m,70 m
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Kviečių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-kvieciu-g-nuomojamas-isskirtinis-butas-kvieciu-g-4-1103395/,,,"87,04 m²",750 €,3,6,11,2005,Block house,Central thermostat,1 Class Good (1-3),320 m,330 m,360 m,410 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vingrių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-isnuomojamas-erdvus-2-kambariu-81-m-butas-4-1105791/,,,81 m²,750 €,2,4,4,2000,Brick,Central,,300 m,190 m,110 m,120 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Genių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-nuomojamas-2-kambariu-butas-vilnius-naujoji-4-1103191/,,,50 m²,380 €,2,4,5,1985,Brick,Central,,190 m,80 m,160 m,220 m
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-2-kambariu-butas-su-isskirtine-4-1094181/,56,,53 m²,1 500 €,2,6,6,2020,Monolithic,Central thermostat,,380 m,290 m,180 m,40 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kauno g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-isnuomojamas-jaukus-ir-sviesus-1-k-butas-4-1105695/,,,27 m²,340 €,1,3,9,1985,Brick,Central,,490 m,390 m,110 m,50 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pilies g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-nuomojamas-erdvus-butas-prestizineje-vietoje-4-1105665/,,,65 m²,1 050 €,3,3,3,1980,Brick,Central,1 Class Good (1-3),570 m,140 m,170 m,270 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pilies g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-nuo-lapkricio-pradzios-ilgalaikei-nuomai-4-1101473/,23,,65 m²,1 050 €,3,3,3,1980,Brick,Central,1 Class Good (1-3),570 m,140 m,170 m,270 m
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, J. Kubiliaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-j-kubiliaus-g-isnuomojamas-jaukus-kompaktiskas-3-kambariu-4-1105647/,4,,59 m²,580 €,3,4,7,2006,Brick,Central thermostat,1 Class Good (1-3),480 m,210 m,270 m,300 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Linkmenų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-nuomojamas-aukstos-klases-itin-gyvybingas-4-1105645/,,,45 m²,750 €,2,1,7,2020,Brick,Central thermostat,,670 m,470 m,460 m,500 m
Vilnius,Karoliniškės,"Vilnius, Karoliniškės, Loretos Asanavičiūtės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-loretos-asanaviciutes-g-nuomojamas-tvarkingas-vieno-kambario-butas-4-1105643/,,,33 m²,270 €,1,6,9,1978,Block house,Central,,120 m,400 m,430 m,10 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kauno g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-isnuomojamas-butas-per-du-aukstus-4-1105629/,30,,30 m²,500 €,2,4,4,"1984 construction, 2016 renovation",Block house,Electric,,460 m,270 m,110 m,70 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Rygos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-isnuomojamas-labai-tvarkingas-vieno-kambario-4-1105379/,,,41 m²,330 €,1,6,9,1989,Block house,Central,,230 m,350 m,120 m,50 m
Vilnius,Šeškinė,"Vilnius, Šeškinė, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-deltuvos-g-isnuomojame-jauku-2-kambariu-buta-naujame-4-1105611/,31,,"41,8 m²",700 €,2,1,9,2019,Brick,Central thermostat,,420 m,360 m,330 m,230 m
Vilnius,Lazdynėliai,"Vilnius, Lazdynėliai, Jonažolių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-jonazoliu-g-nuomojamas-erdvus-2-kambariu-butas-4-1105605/,3,,54 m²,450 €,2,4,6,2015,Brick,Central thermostat,1 Class Good (1-3),270 m,710 m,70 m,140 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-pereinamas-kambarys-zirmunuose-4-1105603/,,,15 m²,115 €,1,1,5,1980,Block house,Central,,250 m,250 m,450 m,290 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Talino g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-talino-g-isnuomojamas-butas-keturbutyje-name-vilniuje-4-1105599/,,,160 m²,1 500 €,4,2,2,2008,Brick,Gas,,210 m,230 m,460 m,500 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Lūšių g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g-nuomojamas-erdvus-keturiu-kambariu-butas-4-1105171/,,,90 m²,850 €,4,3,4,2003,Brick,Gas,,290 m,350 m,340 m,290 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Lūšių g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g-nuomojamas-4-kambariu-90-kvm-butas-zveryne-4-1100225/,25,19,90 m²,850 €,4,3,4,2003,Brick,Gas,,290 m,350 m,340 m,290 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, A. Vivulskio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-vivulskio-g-nuomojamas-butas-vivulskio-g-3-4-1105541/,3,,21 m²,400 €,1,1,3,1899,Brick,Other,1 Class Good (1-3),140 m,120 m,220 m,270 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-netaikomas-tarpininkavimo-mokestis-butas-po-4-1105477/,33,,18 m²,320 €,1,3,5,1972,Brick,Central,1 Class Good (1-3),80 m,220 m,220 m,400 m
,,,,,,,,,,,,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-isnuomojamas-jaukus-3-kbutas-su-balkonu-4-1101953/,,,"50,73 m²",790 €,3,5,5,1963,Brick,Central,1 Class Good (1-3),210 m,110 m,50 m,40 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-isnuomojamas-jaukus-2-3-kbutas-su-balkonu-4-1102485/,15,,"50,73 m²",790 €,2,5,5,1963,Brick,Central,1 Class Good (1-3),210 m,110 m,50 m,40 m
Vilnius,Pilaitė,"Vilnius, Pilaitė, Įsruties g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-isruties-g-isnuomojamas-tvarkingas-ir-priziuretas-2-k-4-1105533/,,,"51,56 m²",370 €,2,2,9,1992,Block house,Central,1 Class Good (1-3),140 m,130 m,50 m,390 m
Vilnius,Visoriai,"Vilnius, Visoriai, Jono Kairiūkščio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-visoriuose-jono-kairiukscio-g-jaukus-kokybiskai-irengtas-2-kambariu-butas-4-1013389/,,,62 m²,470 €,2,6,9,2008,Brick,Central thermostat,,"1,1 km","1,1 km",310 m,90 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-naujai-irengta-siltas-ir-jaukus-2-kambariu-4-1105527/,,,"44,23 m²",770 €,2,5,8,2020,Brick,Central thermostat,,320 m,450 m,120 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Stepono g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-for-english-scroll-down-studio-tipo-4-1105499/,7,,49 m²,630 €,1,4,4,"1940 construction, 2002 renovation",Brick,Gas,,100 m,150 m,160 m,150 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Gerosios Vilties g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gerosios-vilties-g-nuomojamas-1-kamb-butas-vilniuje-4-1105493/,,,20 m²,280 €,1,2,5,1964,Brick,Central,1 Class Good (1-3),260 m,190 m,410 m,380 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Tilto g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tilto-g-nuomojami-puikiai-irengti-vieno-kambario-4-1025791/,2,,13 m²,390 €,1,2,3,"1940 construction, 2014 renovation",Brick,Gas,,550 m,260 m,260 m,40 m
Vilnius,Paupys,"Vilnius, Paupys, Aukštaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-aukstaiciu-g-nuomojamas-erdvus-ir-stilingai-irengtas-3-4-1105485/,8A,,"58,5 m²",1 100 €,3,3,3,2019,Brick,Central thermostat,,200 m,310 m,240 m,110 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kalvarijų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-vieno-kambario-butas-kalvariju-g-4-1105475/,,,19 m²,300 €,1,5,16,1991,Monolithic,Central,1 Class Good (1-3),250 m,160 m,120 m,140 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Minties g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-butas-jau-laisvas-butas-katik-po-remonto-4-1105469/,,,33 m²,400 €,1,6,9,1980,Brick,Central,1 Class Good (1-3),120 m,270 m,300 m,170 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-nuo-2021-10-15-d-isnuomojamas-2-kambariu-4-1105455/,,,54 m²,700 €,2,3,4,1953,Brick,Central,,200 m,240 m,90 m,170 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pamėnkalnio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pamenkalnio-g-nuomojamas-sviesus-funkcionaliai-isplanuotas-4-1105449/,,,72 m²,600 €,2,2,3,1940,Brick,Gas,,510 m,360 m,150 m,30 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-nuomojamas-2-kambariu-butas-senamiestyje-4-1105439/,,,55 m²,799 €,2,4,5,2019,Brick,Central,1 Class Good (1-3),310 m,190 m,110 m,40 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Ulonų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-ulonu-g-nuomojamos-be-baldu-tuscias-butas-siaures-4-1105437/,,,100 m²,800 €,3,3,9,2008,Brick,Central thermostat,1 Class Good (1-3),310 m,110 m,120 m,30 m
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Ulonų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-ulonu-g-nuomojamos-be-baldu-tuscias-butas-siaures-4-1105435/,,,100 m²,800 €,3,3,9,2008,Brick,Central thermostat,1 Class Good (1-3),310 m,110 m,120 m,30 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, P. Žadeikos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-p-zadeikos-g-nuomojamas-jaukus-butas-ramioje-vietoje-4-1105433/,,,42 m²,430 €,2,2,6,2004,Brick,Central thermostat,1 Class Good (1-3),200 m,360 m,300 m,240 m
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, P. Žadeikos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-p-zadeikos-g-nuomojamas-jaukus-butas-ramioje-vietoje-4-1105315/,,,42 m²,430 €,1,2,6,2004,Brick,Central thermostat,1 Class Good (1-3),200 m,360 m,300 m,240 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Olimpiečių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-olimpieciu-g-pilies-apartamentai-i-isskirtinis-4-1105423/,3G,,83 m²,1 750 €,3,4,4,2017,Brick,Central thermostat,1 Class Good (1-3),560 m,450 m,360 m,310 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kedrų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kedru-g-nuomojamas-naujai-ir-pilnai-irengtas-vieno-4-1105419/,6,,20 m²,350 €,1,2,5,1985,Brick,Central,1 Class Good (1-3),260 m,210 m,80 m,220 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-isnuomojamas-puikus-3-izoliuotu-kambariu-88-4-1105417/,,,88 m²,850 €,3,5,5,1977,Brick,Central thermostat,,140 m,290 m,140 m,40 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Eglių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-egliu-g-isnuomojamas-naujas-puikiai-irengtas-studio-4-1105413/,35,,38 m²,480 €,1,5,7,2018,Brick,Central thermostat,1 Class Good (1-3),220 m,300 m,400 m,410 m
